"","NC","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10"
"Fusion_9q2233",9,-0.00132257791428395,0.00426200764056826,-0.000518248019899819,0.0167233935740979,-0.0186842151363582,-0.00833266686483226,0.00477267125811984,-0.00735550557483593,-0.0213516298366406,0.00348999968885146
"Loss_9q2133",9,0.0289147678195247,0.00539115087310207,0.019951075171617,0.0336943993528275,-0.0642272242546374,-0.0346998026344675,-0.000465481696480376,-0.0372568558598823,-0.0408228633956413,0.0600262995836922
"Gain_9q2133",9,0.0134660959179513,-0.0594292122918662,-0.00211047727942076,-0.028665271159961,-0.00978842637944966,0.00124490010794296,0.00963891322827106,0.00540251401343957,0.00914313847878564,-0.00920446122223851
"Fusion_9q2133",9,0.00302929220947202,0.00394889209940062,0.00704944549677569,0.00709276296732424,-0.00405756140025791,0.00371867051215882,0.00692725463740041,-0.000407639380498245,-0.00172964058300989,0.000971247757652297
"Loss_9q13",9,0.0292298267612357,0.00444785992332663,0.0187672919066783,0.0329245431661349,-0.0648355825217335,-0.0366095854604703,-0.00245211051410464,-0.0383218850066946,-0.0428883806712981,0.0617127492865212
"Gain_9q13",9,0.0132681323826899,-0.0598429207521116,-0.00278537094876382,-0.0289757041823021,-0.0106196240795445,7.75527433999389e-05,0.00907138534670142,0.00514095547464457,0.00933874569510392,-0.00912432012750735
"Fusion_9q13",9,-0.00167608797188356,0.00465599668295678,0.000765552981105307,0.0107891708791964,-0.0153817202131951,-0.00809533371716361,0.00319893812003269,-0.00520935429568944,-0.0119169514328327,0.00604357007481749
"Loss_9q12",9,0.0348099109199884,0.00217560699941585,0.0213146628562815,0.0320945862254037,-0.0660730605612977,-0.0370704805380796,-0.00472024639653621,-0.0428957380650115,-0.04247028582844,0.0695902854149388
"Gain_9q12",9,0.0132778931773657,-0.0600156068808777,-0.00312996201193788,-0.0287617327127743,-0.0110311163036013,0.000252657211143229,0.00934838743260037,0.00515617728912746,0.00953064343590074,-0.00926373975602798
"Fusion_9q12",9,-0.0013462027670704,0.00225091254384768,0.000841136240562866,0.0109113162074105,-0.0144360088082216,-0.00778225903365429,0.000817277439545879,-0.00850573715835022,-0.0181028335955705,0.0072796529597602
"Loss_9q11",9,0.041126507793485,0.00155557334039094,0.0249006845461677,0.0307862646281403,-0.068091833799642,-0.0387965597083451,-0.00613193921418857,-0.0451942063619147,-0.0375352300781006,0.0779095925359938
"Fusion_9q11",9,0.00147975424844417,0.00211672192092885,0.00319561404925078,0.00762183037939906,-0.0110962002367428,-0.00820054957624966,0.00223738124472629,-0.00978798891462967,-0.0108200500125622,0.00783369517961508
"Loss_9q10",9,0.0422712355184749,0.00137521358094101,0.0247967528844553,0.0310356326846608,-0.0691271173638039,-0.0384217787502975,-0.0064751155094538,-0.0445029000705085,-0.0379892061960015,0.0794681683110592
"Fusion_9q10",9,0.00314559768006709,0.000626859352552676,0.00225173740228209,0.000447320122030093,-0.00682795336654663,-0.00987978166380593,0.00266590111461734,-0.00835257693077916,-0.00114968570937701,0.0137938166507139
"Loss_9p10",9,0.0436734702327624,0.00126068792608052,0.0244956639837654,0.0299682023282259,-0.0685331537455947,-0.0397782754117867,-0.00492055494674908,-0.0443635289257068,-0.03703736226722,0.0803370855686075
"Gain_9p10",9,0.0126581611672509,-0.060503710371018,-0.00353242028452829,-0.0297153231817145,-0.0121544863272707,0.00283775173805529,0.00837515919142487,0.00662791619357835,0.00834009904137297,-0.0101119122299249
"Fusion_9p10",9,0.00148412158748851,-0.00215426679390287,-0.000275876090650608,-0.00773881757009505,-0.00926117558203544,0.00277597645112939,-0.00172575193464382,-0.000595554287951053,-0.00426980820140649,0.00890276857347794
"Loss_9p111",9,0.0441069276061431,0.000894965045994666,0.0250695440923228,0.030137557253597,-0.068382444998151,-0.0398557925634719,-0.00513112660262967,-0.0444720076622877,-0.0363383875371868,0.0817999867932983
"Fusion_9p111",9,0.00224870792426245,0.00134568117198709,0.00212309519855513,0.00517001042521568,-0.00665457771297977,-0.00472959186400412,-0.00103514143628073,-0.00534420690425722,-0.00415198914178952,0.00744196210182502
"Loss_9p12",9,0.0436822494461232,0.00102965250726627,0.024909680002025,0.0302361068529707,-0.0682840322932623,-0.0398058924105095,-0.00502509250209074,-0.0443425573500869,-0.0361191194704474,0.0816627232159032
"Gain_9p12",9,0.0125785899675442,-0.060291806483415,-0.00353935212518199,-0.0295941771122329,-0.0121638598323396,0.00284490066542724,0.00837973893378333,0.00661358317893331,0.00833038295483488,-0.0100982255248358
"Fusion_9p12",9,-0.000355283327584219,0.00132172365684468,0.000376401783562525,0.00318295224515683,-0.00301149005793269,-0.000808242966234464,-4.99790316357359e-05,-0.00211447827731789,0.00135292703483309,0.00307146651747302
"Loss_9p131",9,0.0436140175635599,0.00178423708804661,0.0244101298517398,0.0294096612536076,-0.0665277770410204,-0.0410440059893931,-0.00619698690934903,-0.0428933468879482,-0.0359314649181018,0.0810334951612112
"Fusion_9p131",9,0.0015075598751987,0.00225399297848524,0.00227712099058678,0.00286426594896069,-0.00191473787863273,-0.000319720977713266,-8.44853216023428e-05,0.00291414229416963,0.00169891130679011,-0.000818477342882895
"Loss_9p211",9,0.0413981049244205,0.00216169288976571,0.0231061237003297,0.0287170642695712,-0.0652887010780396,-0.0397220738849745,-0.00578607348908223,-0.041989276096531,-0.0345051372124836,0.0793926822144287
"Fusion_9p211",9,-0.00417223959205119,0.000435941337031498,-0.00204665747919467,0.00303689161059415,-0.00183971056541027,0.000287592546931687,-0.000680347512601702,0.00221124994459883,0.00156539719786117,0.00190984391591282
"Loss_9p221",9,0.0410792969423335,0.0021484404973019,0.0231836648152055,0.0282842465918757,-0.0648359259548783,-0.0395721692255277,-0.00583970967978205,-0.0423976271524863,-0.0337705596246219,0.0782521329915001
"Fusion_9p221",9,-0.00362768042502588,0.00113103338906535,-0.00100998781558699,0.00553987506449978,-0.00598637678262919,-0.000937821972891162,-0.00258968325656486,-0.00125878232502875,0.00570979270611836,0.00108835025604728
"Loss_9p23",9,0.0410113898407372,0.0018136278150787,0.0231554609911952,0.0284014894091879,-0.0641651796342655,-0.0391441990143718,-0.00560393896635279,-0.0438081560928174,-0.0343584234486785,0.078783728717079
"Fusion_9p23",9,-0.00106078744083418,0.00130581639517732,5.34047338008307e-05,0.00108133963635197,-0.00185890587605691,-0.000546313009402229,0.000742667207547114,-0.000692588429844078,0.000991311710795062,0.000994427709590734
"Loss_9p241",9,0.0411393074960863,0.0017822072264831,0.0231958107933728,0.028404844297697,-0.0641942430031764,-0.0391866549335094,-0.00562845385057781,-0.0438446594893272,-0.034413787176765,0.0788370203242943
"Gain_9p241",9,0.0125334800573367,-0.0600812615490685,-0.00367330751253865,-0.0292453867745098,-0.0121514489462951,0.00311921858203259,0.00760224965996794,0.00633803720152769,0.0086604783719455,-0.0102237462721147
"Fusion_9p241",9,0.00379597758937835,0.00306496566833546,0.00580460032117037,0.00363153757651812,0.00254404556509139,0.00797750711238941,-0.00135863131932197,0.000771756935369343,0.00268939157875418,0.00189700860239053
"Loss_10q263",10,0.041811952829914,0.0059390110161434,0.00703243314026624,0.016814418836146,-0.0262706877154165,-0.0193102189216133,0.00609809873437092,-0.0243053630250693,0.00363456879974497,0.0603636483327367
"Gain_10q263",10,0.0141478946282128,-0.0719396419928121,-0.0144288328360894,-0.023626301103095,-0.00116086884994824,-0.00442391660781582,0.0123303146504869,0.0019663701433229,-0.00357432281142586,-0.00563411368639993
"Fusion_10q263",10,0.00294686797899094,-0.000761214118665613,-0.00482017084163012,0.0029668111731468,-0.000500383845213909,0.00378965406823727,-0.00858897437762823,-0.00796587707508828,0.0100098489670436,0.00581780836507023
"Fusion_10q262",10,0.00139852975166456,-2.81236343941636e-05,-0.000746549393915915,0.00385596639784717,-0.0021291621858289,0.0019035801915305,-0.00877878596698326,-0.00841976103309064,0.011112370997508,0.00117321723569184
"Loss_10q253",10,0.0417192852383987,0.00606621801125975,0.0066958775939435,0.0175085842483896,-0.0263482937569358,-0.0189932350856,0.00566882170162958,-0.0234910094496568,0.00277670453672069,0.0615783344626213
"Gain_10q253",10,0.0144103237020843,-0.0734569715907185,-0.0138147707650848,-0.025811514898386,-0.0010886653165431,-0.0062405762613803,0.0164073289701075,0.00368973928970639,-0.00563612964136479,-0.005155204568003
"Fusion_10q253",10,-0.000846545986122396,0.00079526109967472,-0.000312341619664711,0.000487678705093087,-0.00053869055251515,0.000362756140285307,0.00054149001773773,0.000202518027007481,0.000749498352474326,-0.000253506694757953
"Loss_10q2433",10,0.0423318352610271,0.00601617300192225,0.00651949406573526,0.0184602794535479,-0.0270062316031353,-0.0189146440187754,0.00571096598668948,-0.0235410215127432,0.00272793363108794,0.0626387776346052
"Fusion_10q2433",10,0.00337621759506001,0.00247225879854097,-0.00231374109460276,0.00253779006188384,0.00207950391073498,-0.00363195300502371,-0.00219995375149199,0.00430502637026623,0.00312556997116017,-0.00417780743703359
"Loss_10q2333",10,0.0440705320482998,0.00574149931252434,0.00674159791384349,0.0209737129450372,-0.0281463849713064,-0.0202160884361208,0.00677749835081305,-0.0248408380001246,0.00415242164665967,0.0639292613177387
"Gain_10q2333",10,0.01448241058174,-0.073942377099235,-0.0138230475695376,-0.025943530824152,-0.00095034157675551,-0.00634300075471035,0.016464315461001,0.00426478658654335,-0.00572875047860947,-0.00468675608519609
"Fusion_10q2333",10,0.000388785180333596,0.000746607362327455,-0.000548371382134961,0.00148437546630432,-0.000831587419747182,-0.000308468080810073,-0.000598511082200256,0.000651394462950158,0.00490006567577196,-0.00124832541133627
"Loss_10q223",10,0.0442783195757171,0.00598527930030197,0.00698050620413944,0.0216159274290807,-0.0277562702871972,-0.0207462569829572,0.00694547583291649,-0.0245551158920457,0.00453360678022307,0.0644055025072612
"Fusion_10q223",10,0.00276081043206101,0.00145678658204724,-0.00382272123303491,-0.000478581060745866,-0.0069624771096535,-0.00660799392422263,0.00294183408629029,-0.000688588151627295,0.001310773558139,0.00723871542291455
"Loss_10q213",10,0.0438509695840435,0.00550415909886623,0.00661140063347772,0.0236822250460251,-0.025412832351198,-0.020963990443844,0.007773511502548,-0.0268808449606451,0.00492843489307981,0.064581679763044
"Fusion_10q213",10,0.00263053775392173,0.00035427501380794,0.00137129383612062,-0.000846456857169084,-0.000983331350477889,-0.00241277058095435,0.00192656729483394,-0.000260117646672642,-0.00100727347714906,-0.000613229099314559
"Loss_10q1123",10,0.0441051630565953,0.00531759324016165,0.00644951995985299,0.0240963087245425,-0.0254507222820407,-0.0213339417064205,0.0089351566645038,-0.0263695564540828,0.00450601625669626,0.0647472341918446
"Gain_10q1123",10,0.014395577935342,-0.0738505655678011,-0.0132465221651671,-0.0261821234220788,-0.000881041907700137,-0.00639220133063471,0.0161598046062491,0.00353367444551688,-0.00585342562063057,-0.00425352153576629
"Fusion_10q1123",10,0.00257370106255672,0.00217610517439208,0.00519808962518428,0.000423556793421431,-0.00404854756206198,-0.00548592382901391,-0.00317141709564317,0.00287491369069452,0.00183244338698844,0.00168150011109782
"Loss_10q10",10,0.0446802826442648,0.00557336650513237,0.00696396339812114,0.0237885559229542,-0.0265740464587298,-0.0226723913476975,0.0081855773253803,-0.0242718127510888,0.0050779434263372,0.0635527766051803
"Gain_10q10",10,0.0142535938558509,-0.0741516657880539,-0.0136722370900743,-0.0261052482924846,-0.00105221933750201,-0.00621235694162572,0.0162271476458101,0.00376419809389058,-0.00610209169348817,-0.00440491092609988
"Fusion_10q10",10,0.00421056534179857,-0.00135666507916851,-0.00147679881980045,-0.00362621801335791,-0.000362070916170813,-0.00848699200395596,0.0069174201872368,-0.0111655555202869,0.00700996004316792,0.00217904569324196
"Loss_10p10",10,0.04435832122935,0.00526135382908393,0.0065756825858824,0.022411034500682,-0.0258635019533853,-0.0238839115733981,0.00929194390655967,-0.0259203092865921,0.00623922468237247,0.0626170177938903
"Gain_10p10",10,0.0137874216668756,-0.0747122369272444,-0.0135973564487502,-0.0258450886420088,-0.00101036021946936,-0.00504262774090325,0.0153878201878656,0.00542508121274288,-0.00718303211534942,-0.00476654941679941
"Fusion_10p10",10,-0.000495860371943121,0.00043456137371301,-0.000277346126857004,0.000490058332150198,-0.000399818556751788,0.000127636560739547,0.000157894380783945,2.5636102975261e-05,-0.000116403293703622,-0.00037852339355857
"Loss_10p111",10,0.0435398696078978,0.00537433396668267,0.006359348926928,0.0221047768320101,-0.02569805798468,-0.0236488690990796,0.0091640789073265,-0.0256784521139765,0.00645902145128502,0.0618202872971117
"Fusion_10p111",10,0.00123892068119707,0.00130124679022877,-0.000906604166042478,0.00127921753858262,-0.0053996122129479,0.000496851857051502,-0.00102363391329801,0.000674536511386992,0.00333742954142906,0.00588435118809283
"Loss_10p121",10,0.0418787814245846,0.00487166391241471,0.00640680108342499,0.0215958556997294,-0.025813128353079,-0.0237653437368873,0.0095748635350873,-0.0263104162996765,0.00746000245242414,0.0601951257634868
"Gain_10p121",10,0.01366519244551,-0.0742736579119188,-0.0136769012094363,-0.0256208163837038,-0.00115639161948879,-0.00480854744811954,0.0146003248715931,0.00472928223108708,-0.00700900516342706,-0.0051642061576502
"Fusion_10p121",10,-0.000786546691791097,0.000553477888809047,-0.000591624480334939,0.00408601547830651,-0.00341512393132984,0.00159100699485672,-0.00029480105163162,-0.0043158064803548,0.00538363790171009,0.00114065248893088
"Loss_10p13",10,0.0415269841946755,0.00474334845083937,0.00637180770228804,0.0215372018274699,-0.0257396482454835,-0.0236008141467468,0.00981702870332846,-0.026381086349496,0.0075026169651048,0.0595886963844298
"Fusion_10p13",10,-0.00117221552498741,-0.00252201654716344,-0.00237176813260319,0.00077450444339359,-0.00587773026882128,-0.000942206622604451,-0.0024490394702606,-0.0029337798690402,0.00228712573047743,-0.00455677821557757
"Loss_10p14",10,0.0417755667700894,0.00472456303315138,0.00640774645579187,0.0215968838447116,-0.0257782886204548,-0.0236904757284396,0.0098481915375887,-0.0264661822822466,0.00744382264551009,0.0597292144638084
"Fusion_10p14",10,-0.000622380171452513,0.00107031571097572,0.000189004957920321,0.000411508499820949,-0.0020228796862065,-0.00159373904812433,0.00186406453826399,-0.00293499837275361,0.00275164934074395,0.00053844859075655
"Loss_10p151",10,0.041276100906322,0.00421569987890553,0.0062531371309269,0.0216214789843743,-0.0253744985073588,-0.0236624407237942,0.00949712526593749,-0.0259385232275411,0.00728053303095726,0.0593744318407888
"Gain_10p151",10,0.0136132365767891,-0.0740785584457704,-0.0137920247578638,-0.0252916109497918,-0.00119850685742676,-0.00454367186669062,0.0139175881458274,0.00449933388255364,-0.00661663373772617,-0.00520477894903279
"Fusion_10p151",10,0.00327982245122475,0.00108345209674215,-0.00515621337144461,0.0008114214327479,-0.00407933987942632,0.00453299624679788,-0.00181829494386161,-0.00624445088212785,0.00375672745060762,0.0067530757588411
"Loss_11q25",11,0.0343123336706183,0.00657228842919852,0.00815323643280997,0.0261914652379806,-0.0265073723023844,-0.0307271021986196,0.00272111890980952,-0.00900833363135452,0.000496096689528443,0.0330555566624354
"Gain_11q25",11,0.0166597207830366,-0.0643125677175443,-0.0158221068977925,-0.049006515214237,0.00530689549574916,-0.0100942154125459,0.0614203095481355,-0.0748136066873201,0.0491757717598062,-0.139505356100037
"Fusion_11q25",11,0.00561490932816541,-0.0100556608353523,-0.00254124932795482,-0.0101876804606566,-0.0070414367694643,-0.00440696874181329,0.000279068827773769,-0.0102343533668072,0.00433477046342749,-0.00396151232108274
"Loss_11q243",11,0.0333886985089056,0.00667799574853728,0.00687437986915125,0.0269899547925073,-0.0264449125424617,-0.0306560909786262,0.00318673757782623,-0.00901681412639715,-0.000718676082261292,0.0326250605950721
"Gain_11q243",11,0.0165704776667503,-0.0644912256860255,-0.0161942588045977,-0.0489374060627893,0.00497841973600864,-0.0102742735814333,0.0614464705207038,-0.0749206436556351,0.0493396725940378,-0.139601431547172
"Fusion_11q243",11,0.000887344107612716,0.00158844237124221,-0.000248145655683012,0.00262668618634975,-0.00278006096407247,-0.00627827728254938,0.00388701291737787,-0.00430511457427376,0.00175767783314602,0.00478072376302873
"Loss_11q233",11,0.0314564153026465,0.00597436231771661,0.00582793290483121,0.0273299631120011,-0.0258339985414423,-0.028763492730435,0.00294532638463204,-0.00801590878244252,-0.00062698698886916,0.0327146641463511
"Gain_11q233",11,0.0164188447520855,-0.0641771216272897,-0.0161738438887778,-0.0487245092194,0.00490819362039595,-0.0102176323044957,0.0612945429350358,-0.0746693233377685,0.0492540703779033,-0.139194352899683
"Fusion_11q233",11,-0.00540774365431259,0.00249700324760928,-0.00907535713841799,0.00723553829433895,-0.00633227028834058,0.000569778391060619,0.00379640717436929,0.00133152400977738,0.0143558144522456,0.00969932692742386
"Loss_11q223",11,0.0384087874209716,0.00641015647703817,0.00530955704195948,0.0296629387273961,-0.0264697502336679,-0.0314884711132372,0.00123178020993755,-0.00797516473788712,-0.00279064532491859,0.032439638371814
"Gain_11q223",11,0.0156174912626447,-0.0655785058920678,-0.0153103726734924,-0.0504975701121714,0.00529278248126501,-0.00949701370761191,0.062669056601269,-0.0762772754217404,0.0483904418605541,-0.141888984533716
"Fusion_11q223",11,0.000354791201505622,-0.000706986874921565,-0.00169365344825642,0.0055152726913053,-0.00307588261845044,-0.00226383426507818,-0.00214912204569195,-0.00325838075644592,0.00255516160502862,0.00596094474032311
"Loss_11q21",11,0.0388534711313745,0.00676555165476392,0.00589977245979124,0.0308902477410634,-0.0260673643263397,-0.0314415968169377,0.00148497252077407,-0.0101350246401248,-0.00353479998083559,0.0328161357781097
"Gain_11q21",11,0.015747706113284,-0.0673097397523399,-0.0155084774252462,-0.0508827382946999,0.00552942660344408,-0.00929316646227895,0.0615300149792172,-0.0769035988900703,0.0484953571315494,-0.14214134357371
"Fusion_11q21",11,-0.000139957744256065,-0.00449728934566726,-0.00659131398326933,0.00208788834947891,-0.000736224654182058,0.000906809200528187,-0.00222754426742692,-0.00454376144937177,0.00543014456647858,0.00258187934028697
"Loss_11q143",11,0.0404021106116772,0.00716281470593082,0.00774890650618378,0.031526775661717,-0.0288085445387475,-0.0320306827989901,0.00170353137479046,-0.0103704780278588,-0.00453436370537579,0.0312585367255983
"Gain_11q143",11,0.0157323357510493,-0.0671363964626815,-0.0154279534707126,-0.0510532692034821,0.00569391508643546,-0.00911298717507971,0.0614999651079488,-0.0769035007816089,0.048714892243015,-0.142756880784434
"Fusion_11q143",11,-0.000841106503431945,-0.000548410557214483,-0.00148773469385072,0.0024681429053157,-0.00450890869004121,-0.00335799956952628,-0.000214086897244001,0.0010263067027032,-0.00317202054025196,-0.00377292816875451
"Loss_11q135",11,0.0432086380250537,0.00696089218933885,0.00887499721752001,0.031619228642006,-0.0294731249128491,-0.0326929211096337,0.00215168236973014,-0.010117540435281,-0.00308274873405632,0.0327242662926896
"Gain_11q135",11,0.0162076569097876,-0.0675653436351412,-0.0147561443859708,-0.0509552935665362,0.0057654796954809,-0.00849809670601432,0.0621851301344602,-0.0774930539209456,0.0486576936415983,-0.142874951770112
"Fusion_11q135",11,0.00157326718136446,0.00324113090405812,0.00146364275684706,0.0013861450591415,-0.00203817314532403,0.0012780334001094,-0.00207402579327765,-0.00919861245957453,0.00670120934440665,-0.000611767788143063
"Loss_11q123",11,0.0494176032217286,0.00638378185980454,0.0106393611915481,0.0330153982748337,-0.0312218011357539,-0.0349655292800941,0.00198114833195166,-0.00953988899989301,-0.00392108130073182,0.0336665125551036
"Gain_11q123",11,0.0158940322167406,-0.0684551572173411,-0.0152461222830638,-0.0492391775941134,0.00644889336606649,-0.00917240188068114,0.0636055133016492,-0.0768140716260881,0.048365096228755,-0.143332442584972
"Fusion_11q123",11,0.000886577150591706,-0.000482259283592276,0.0008693803165458,0.00292326992187524,-0.000692342131637987,0.00399679140807257,0.00152793385120084,-0.00164309632452639,0.00496530032195819,-0.00172437321817569
"Gain_11q11",11,0.0155748584418327,-0.0685047976617756,-0.0155765856960331,-0.0499023736679494,0.00645306840532294,-0.00988035227196252,0.0637599067575085,-0.0768792000860147,0.0478866392549058,-0.143786412118725
"Fusion_11q11",11,0.00261874671958064,-0.0143939843524038,0.000126850296374265,-0.00352724901297783,0.000451258785976121,-0.00185027484005213,-0.00277209714968195,-0.0104326279819025,0.00156217397171779,-0.00944516478635874
"Loss_11q10",11,0.0491000327558777,0.00608742277707782,0.0103269716051218,0.0328204605747907,-0.0301591030336069,-0.0327495574895112,0.0023072644069686,-0.01280689026254,-0.00525228415252396,0.0354191637848252
"Gain_11q10",11,0.0156606259275242,-0.0669726917859121,-0.0161469239481965,-0.0489134555888764,0.00648747005098143,-0.00893499985865176,0.0654323689217033,-0.0764867682147429,0.0477085492205663,-0.144098832814807
"Fusion_11q10",11,0.0107850274265743,-0.00364887300932014,-0.000458397714330356,-0.00541389413182221,-0.00358641485399023,-0.000388285255084346,0.0158712123592721,-0.0216638670949659,0.0161920414189085,-0.023417779227062
"Loss_11p10",11,0.0495372560374076,0.00475314987567993,0.00862543529419268,0.029302060638528,-0.0279566813439737,-0.0285990495940162,0.00915714791150611,-0.0229176750691894,5.77403334041018e-05,0.0227359760458663
"Gain_11p10",11,0.0135085281890894,-0.0690466091400572,-0.0161992269881736,-0.0496208358554105,0.00632697307755073,-0.0105210834551994,0.0629337406463659,-0.0716138764427155,0.0452991149466073,-0.141999260304564
"Fusion_11p10",11,0.00447161783289408,-0.00641204159322779,0.00505367988739268,-0.00401609524603238,-0.00296028220674069,-0.0100556733941048,0.00579603431836614,-0.00992216371284626,0.0072844050120329,-0.00434672794253972
"Loss_11p1111",11,0.048351737660821,0.00454749970745335,0.0087004455396213,0.0291055552429073,-0.0270004292597482,-0.0279710294100087,0.00840963700381987,-0.0225091132207048,0.000312078808890251,0.0228167990183666
"Gain_11p1111",11,0.0134864326235464,-0.0675585468163506,-0.0163606956931921,-0.0492960194076423,0.00545414550187691,-0.0107603537553614,0.0627069850593089,-0.0705114135527524,0.0459315575955647,-0.142723824680646
"Fusion_11p1111",11,0.00564031154954529,-0.000339250935493834,0.00608139260520676,-0.0022544456181718,-0.000948482490430364,-0.0116945200416994,-0.00180283227388194,-0.00332860528814926,0.00229611077448095,4.99521208880754e-05
"Loss_11p12",11,0.0476332231537534,0.00469463845725773,0.00900808686381097,0.0285388828831141,-0.0267938104118911,-0.0279946637361886,0.0085912146425994,-0.0226375452322733,0.00101851738538401,0.0227178929180965
"Fusion_11p12",11,0.000199733599326631,0.00123294239790591,0.00175731203444773,0.000164623236048727,-0.00119154123501389,-0.00186387858994906,0.00169972312080362,-0.00184237307453765,0.00314108370026712,0.000856842461677816
"Loss_11p13",11,0.0469518313755091,0.00619543018887643,0.00767809241977407,0.0274574769514101,-0.0215849254146952,-0.0260915012681109,0.00954923246173138,-0.0228555736515001,0.0015300483054549,0.0241858066133446
"Gain_11p13",11,0.0134679695098835,-0.0673731368155429,-0.0172660551444518,-0.0488334934070308,0.00598055131477073,-0.0109942463933191,0.0625902213746074,-0.0697647018564901,0.0460221613554892,-0.141924139874454
"Fusion_11p13",11,0.00503623072979024,0.000295498942948788,-0.00627338298278861,-0.00592308178021037,0.00758093160052522,-0.00660170178994495,0.000765045592445399,-0.00542067632877169,0.000779494152122309,0.00491015404342824
"Loss_11p141",11,0.0465313270653065,0.00636464410416942,0.00784543130859843,0.0271390734006695,-0.0213314143643705,-0.0262547419868002,0.0094083900508568,-0.0228367353175463,0.000694506019397036,0.0236000624712119
"Gain_11p141",11,0.0138333168099647,-0.0670781585030674,-0.0170017282412607,-0.0487099670151928,0.00542752736412907,-0.0116647731622818,0.0622600367738926,-0.0686562715405014,0.0462433655841447,-0.141928451780461
"Fusion_11p141",11,0.0023529216275732,0.00332773446339275,0.00442923926165408,-0.00187606065655942,-0.000372096223409355,-0.00241027518147433,-0.000188762851200787,0.00340071412501719,0.0019046960739605,-0.00012734374958781
"Loss_11p151",11,0.0473276555128615,0.00605463090027257,0.00763724518407838,0.0261627830811827,-0.0211021159666007,-0.026245248450704,0.00641833833194174,-0.0247519868596513,0.00159470839699976,0.0226083163888571
"Gain_11p151",11,0.0140451775185239,-0.0666700297129222,-0.0166206461773937,-0.0482303766566567,0.00537030176056469,-0.011352888870774,0.0618168683928336,-0.0688508927825341,0.0466253031204807,-0.141333898308726
"Fusion_11p151",11,-0.000708724308713919,0.00276011389707799,0.00402323441093935,0.00286597057137752,-0.00129633419825832,0.00289935010975877,0.00426684432937118,-0.0076525873084486,0.00949006658323726,-0.00216947560757873
"Loss_12q2433",12,0.0650147747463423,0.0125341808543233,0.0239406627587231,0.0128146582805621,0.00821849072843268,-0.0094895007678539,-0.00143236611131053,-0.0166218408958261,0.0134415626606203,0.013478012532249
"Gain_12q2433",12,0.00683351524135391,-0.0498380324346013,-0.00719950120142773,-0.00480529495612943,0.0236661134813978,0.0100090707175087,0.00568211162656955,0.00172285610519782,0.00393712006230563,0.0424426727735252
"Fusion_12q2433",12,0.00414214558108247,-0.00197252262436254,0.00418790707235947,-0.00252517829641922,-0.00498815353543778,0.00429875515560696,-0.00408805631742879,-0.000488069577309701,0.0065870627674291,0.00563316644881593
"Fusion_12q2432",12,0.00249370422144233,0.000451163933584902,0.00308899715978798,0.00122222351412848,-0.00149369034277726,0.00763889774649357,-0.00342404402415181,-0.00513480208511153,0.00450927210372857,0.0039664736725899
"Loss_12q233",12,0.0647129024863487,0.012921513760939,0.0231861964391115,0.0129434072005852,0.00787047907780754,-0.00899470039352435,-0.00112980327851407,-0.0165160159751668,0.0137943879726792,0.0131132121504205
"Gain_12q233",12,0.0070109029468449,-0.0504568961857623,-0.0072440660403596,-0.00490974829624283,0.0239742308257056,0.0100571998782214,0.00569904513174252,0.00173180173164524,0.00387604797423196,0.0428690366882921
"Fusion_12q233",12,0.00441673664260001,0.000602045421046496,0.00137412526399512,-0.00174887368046636,-0.00548849778381635,0.00600064919769943,-0.000297507437708008,-0.0050962764960265,0.00189256885628493,0.00410607788275091
"Loss_12q22",12,0.0647552822628638,0.0130542623244918,0.0233425252849409,0.0127339352618674,0.00823348038619468,-0.00902177866916998,-0.00135323166484694,-0.0164401958428939,0.0135379426852433,0.0131251816614373
"Gain_12q22",12,0.00721349881482004,-0.049823661816221,-0.00624405661990148,-0.0056049580412391,0.0245151154553304,0.00943123959908942,0.00687313431012496,0.00154882810829419,0.00318919283101509,0.043858414781837
"Fusion_12q22",12,0.00634129418961268,0.00267865580058224,0.00529979585385929,-0.00826046253694774,-0.00472273311405141,0.00882869400310598,0.00284748872828102,-0.00163825244135687,-0.00467158853706011,0.00323745879716301
"Loss_12q2133",12,0.0644795038359885,0.0131176455337362,0.0226600463418458,0.0111323281761103,0.00686437751897723,-0.00914659600842013,-0.00226059901997425,-0.0165559445777069,0.0130266689229834,0.0143551874540441
"Gain_12q2133",12,0.00721090596356129,-0.0494882597033218,-0.00620951571676692,-0.00560835991577477,0.0248593445795565,0.00968337025951997,0.0056838678853436,0.00133889379163356,0.00321900312576894,0.0435416726486234
"Fusion_12q2133",12,0.0063100202915639,0.00316120532115897,0.00212923412832055,-0.00991843875279465,-0.00820529965084421,0.0128754204654577,-0.00213038526576837,-0.00576610005456563,-0.000609901784646765,0.00785779530386557
"Loss_12q15",12,0.0646986594369541,0.0128490186809533,0.0223152682486713,0.0118713359907188,0.0069944729096791,-0.00828137703027406,-0.00205880025620082,-0.0160062878118383,0.0127181094814735,0.0137564249189053
"Gain_12q15",12,0.00707996311537162,-0.0497365577734402,-0.00663001695686672,-0.00584272871368865,0.0249231281985675,0.00946578684482795,0.0062714577472732,0.00183594500082707,0.00298593011372854,0.043499260722687
"Fusion_12q15",12,0.000183553298048177,-0.0001729784375251,-0.00153035538299749,0.000617125044017777,0.000169320683117936,0.000451943612515499,0.00132994228576765,-0.00237455838768903,0.000504908019622475,0.00105856810791168
